;phoneId;location;heartRates;gsr;rrInterval;motionType;skinTemperature;mean(GSR);mean(HR);mean(RR);mean(skinTemp);mad(GSR);mad(HR);mad(RR);mad(skinTemp);std(GSR);std(HR);std(RR);std(skinTemp);receptivity
333000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.704260651629;0.342808014879;-0.568027210884;1.0;-0.415384615385;2589.0952381;63.8095238095;0.697654095238;31.87;176.358276644;0.462585034014;0.0529740045351;3.5527136788e-15;237.48408468;0.601585207518;0.0551484212303;3.64044821522e-15;-1.0
336000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.578947368421;0.6239975725;-0.357142857143;1.0;-0.415384615385;2779.88235294;65.0;0.74664;31.87;115.273356401;0.0;1.11022302463e-16;3.5527136788e-15;134.494369005;0.0;1.14439169963e-16;3.66205343882e-15;-1.0
339000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.578947368421;0.821223286662;0.535714285714;1.0;-0.415384615385;2913.7;65.0;0.95404;31.87;26.48;0.0;0.08296;3.5527136788e-15;39.9723515557;0.0;0.11040573853;3.74488903315e-15;-1.0
342000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.442724458204;0.792188651437;0.428571428571;1.0;-0.415384615385;2894.0;66.2941176471;0.929152;31.87;38.2352941176;0.664359861592;0.05856;3.5527136788e-15;44.4873577548;0.771743633141;0.0936750289031;3.66205343882e-15;-1.0
345000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.308924485126;0.713626606004;-0.0465838509317;1.0;-0.25618729097;2840.69565217;67.5652173913;0.818779130435;31.9217391304;32.056710775;1.49338374291;0.121946495274;0.0269943289225;40.5075018671;1.90277517318;0.129066011688;0.0314284430981;-1.0
348000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.941520467836;0.685089658561;-0.134920634921;1.0;-0.2;2821.33333333;61.5555555556;0.798259555556;31.94;46.962962963;0.740740740741;0.0254000987654;3.5527136788e-15;52.3736575007;0.881917103688;0.0457744115612;3.76822190084e-15;-1.0
351000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.736842105263;0.742078113486;4.30155979716e-15;1.0;-0.2;2860.0;63.5;0.8296;31.94;0.0;0.5;0.0;0.0;0.0;0.707106781187;0.0;0.0;-1.0
354000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.255060728745;0.963720877501;-0.384615384615;1.0;-0.2;3010.38461538;68.0769230769;0.740258461538;31.94;12.3550295858;2.24852071006;0.041234556213;0.0;16.1221300368;2.53184841771;0.0509325132972;0.0;-1.0
357000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.0526315789474;0.878274268105;0.0909090909091;1.0;-0.2;2952.40909091;71.0;0.850717090909;31.94;12.5165289256;0.0;0.0246823140496;1.06581410364e-14;16.6351867206;0.0;0.0316397025615;1.09089551412e-14;-1.0
360000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.760765550239;0.847658605212;0.519480519481;1.0;-0.2;2931.63636364;63.2727272727;0.950269090909;31.94;8.73553719008;3.51239669421;0.0946155371901;1.06581410364e-14;10.2378636841;4.28932027229;0.0990479360016;1.09089551412e-14;-1.0
363000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-1.0;0.829381420955;-0.474789915966;1.0;-0.2;2919.23529412;61.0;0.719312;31.94;7.42560553633;0.0;0.0569524705882;0.0;8.45967945436;0.0;0.0623418806261;0.0;-1.0
366000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-1.0;0.775607958732;-0.160714285714;1.0;-0.2;2882.75;61.0;0.792268;31.94;140.25;0.0;0.0940213333333;0.0;199.043679537;0.0;0.113225273915;0.0;-1.0
369000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-1.0;-0.0289999566518;-0.90756302521;1.0;-0.2;2336.82352941;61.0;0.618784;31.94;219.951557093;0.0;0.0202089411765;0.0;276.133626007;0.0;0.0232914583485;0.0;-1.0
372000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-1.0;0.0851142225497;-0.5;1.0;-0.170769230769;2414.25;61.0;0.713456;31.9495;57.175;0.0;0.0;0.000949999999999;78.2767526153;0.0;0.0;0.0022360679775;-1.0
375000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-1.0;0.470193538378;-0.308270676692;1.0;-0.169230769231;2675.52631579;61.0;0.757992421053;31.95;118.398891967;0.0;0.0750087091413;0.0;146.771692859;0.0;0.105670856143;0.0;-1.0
378000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-1.0;0.31474227204;-0.575187969925;1.0;-0.169230769231;2570.05263158;61.0;0.695990736842;31.95;11.7451523546;0.0;0.0566242216066;0.0;16.7214887834;0.0;0.0589148887736;0.0;-1.0
381000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-1.0;0.269980572118;-0.366883116883;1.0;-0.169230769231;2539.68181818;61.0;0.744377454545;31.95;51.8925619835;0.0;0.0697275371901;3.5527136788e-15;71.2222452967;0.0;0.0931991235319;3.63631838041e-15;-1.0
384000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.0328947368421;0.342759764186;0.361607142857;1.0;-0.169230769231;2589.0625;70.1875;0.913597;31.95;20.453125;1.21875;0.028128625;7.1054273576e-15;26.6745040566;2.48243831746;0.0299691205877;7.33845381965e-15;-1.0
387000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.0526315789474;0.305600589536;-0.153571428571;1.0;-0.169230769231;2563.85;70.0;0.7939272;31.95;14.565;0.0;0.00423096;0.0;16.5410971443;0.0;0.00607843852525;0.0;-1.0
390000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};-0.0275689223058;0.30954135523;0.537414965986;1.0;-0.169230769231;2566.52380952;70.2380952381;0.954435047619;31.95;58.3673469388;0.362811791383;0.0841263310658;3.5527136788e-15;73.4034188901;0.436435780472;0.0939492676195;3.64044821522e-15;-1.0
393000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.0239234449761;0.199370268641;-0.243506493506;1.0;-0.169230769231;2491.77272727;70.7272727273;0.773036363636;31.95;10.6900826446;0.396694214876;0.0281789752066;3.5527136788e-15;13.9963662569;0.455842305839;0.0314223748709;3.63631838041e-15;-1.0
396000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.0877192982456;0.164922623434;-0.37619047619;1.0;-0.169230769231;2468.4;71.3333333333;0.742215466667;31.95;9.28;0.444444444444;0.0289069511111;7.1054273576e-15;11.3124457378;0.487950036474;0.0346148289236;7.35481605583e-15;-1.0
399000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.236842105263;0.148857774503;-0.285714285714;1.0;-0.28;2457.5;72.75;0.763232;31.914;12.5;0.45;0.0265472;0.0396;16.2270080259;0.55011960422;0.0361113058255;0.0408334228427;-1.0
402000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.389473684211;0.0787030213707;-0.767857142857;1.0;-0.415384615385;2409.9;74.2;0.651236;31.87;13.52;0.32;0.06222;3.5527136788e-15;19.4121502917;0.410391340834;0.0715929343176;3.64500732561e-15;-1.0
405000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.572755417957;0.00585200918982;-0.205882352941;1.0;-0.415384615385;2360.47058824;75.9411764706;0.781776;31.87;8.08996539792;0.332179930796;0.0423698823529;3.5527136788e-15;9.56633189276;0.555718930226;0.0586270616013;3.66205343882e-15;-1.0
408000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.713450292398;-0.0165397527225;0.0873015873016;1.0;-0.415384615385;2345.27777778;77.2777777778;0.849879111111;31.87;8.75308641975;0.401234567901;0.0317501234568;3.5527136788e-15;10.0399528682;0.460888598962;0.0384113834979;3.65571221598e-15;-1.0
411000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.563909774436;-0.0537951363301;-0.115646258503;1.0;-0.415384615385;2320.0;75.8571428571;0.802736761905;31.87;11.7142857143;0.489795918367;0.0696788752834;3.5527136788e-15;13.4499070629;0.654653670708;0.0907987540321;3.64044821522e-15;-1.0
414000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.515789473684;-0.0859248341931;-0.175;1.0;-0.415384615385;2298.2;75.4;0.7889496;31.87;9.8;0.48;0.02181848;3.5527136788e-15;11.7858077007;0.50262468995;0.024946149612;3.64500732561e-15;-1.0
417000;5a26ff32b07e944d86d30c6b;{u'lat': 48.1491035339, u'long': 11.5759561506};0.368421052632;-0.113418637369;-0.0811688311688;1.0;-0.415384615385;2279.54545455;74.0;0.810745454545;31.87;8.47107438017;0.636363636364;0.0809031404959;0.0;10.4550159879;0.816496580928;0.0869406708666;0.0;-1.0
